CustomerID	NameStyle	Title	FirstName	MiddleName	LastName	Suffix	CompanyName	SalesPerson	EmailAddress	Phone	PasswordHash	PasswordSalt	ModifiedDate
29843	0	Mr.	Matthew		Hink		Running and Cycling Gear	adventure-works\david8	matthew3@adventure-works.com	146-555-0176	q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=	hDyaJt4=	2007-09-01 00:00:00
29847	0	Mr.	David		Hodgson		Good Toys	adventure-works\linda3	david16@adventure-works.com	969-555-0117	+gtwbVycsIIj2loVtrHNRN6IBLl20lQpRK8+JhzxyEo=	AwqZdYk=	2006-09-01 00:00:00
29848	0	Ms.	Helge		Hoeing		Little Bicycle Supply Shop	adventure-works\jillian0	helge0@adventure-works.com	850-555-0198	hbXMO61Cy3vQxyCiHA7HyFryiQNgK7GAqMxsht+DVBI=	yvAO+sY=	2007-08-01 00:00:00
29850	0	Mr.	Bob		Hodges		All Seasons Sports Supply	adventure-works\jillian0	bob2@adventure-works.com	129-555-0120	7n1V5i5pzSERgIgX+CGs3KdSRIWCKMMppAbccjLLWQQ=	FebyYno=	2007-07-01 00:00:00
29851	0	Ms.	Jean	J.	Holloway		Leisure Clearing House	adventure-works\jae0	jean2@adventure-works.com	1 (11) 500 555-0181	Hx2n4MFm10Hr0PL/j104QJK1WuHogx9N0H2U16PqpeM=	v8LsuAE=	2006-08-01 00:00:00
29852	0	Mr.	Eddie	M.	Holmes		The Commissary	adventure-works\josé1	eddie0@adventure-works.com	570-555-0199	ClF4Z2L4qQo1wgDJduU5/gxrvxuwBxlzP75SHI50bGM=	S111y4k=	2006-12-01 00:00:00
29853	0	Ms.	Juanita	J.	Holman		Affordable Sports Equipment	adventure-works\shu0	juanita0@adventure-works.com	996-555-0196	aJNRDB5SUe0Z3cvfmFqrv/H8fOL9ZoIJhk2iqtM/244=	RvrCF5g=	2005-08-01 00:00:00
29854	0	Mr.	Peter		Houston		Local Sales and Rental	adventure-works\jillian0	peter3@adventure-works.com	632-555-0171	NmON5fxy8YJbaxIrc6lSHicKQ9t/hBGfB1lwcWOr+xc=	Q5WaAeA=	2007-09-01 00:00:00
29855	0	Mr.	Curtis	P.	Howard		Economy Center	adventure-works\josé1	curtis0@adventure-works.com	555-555-0162	mRsptWTaXRgSBaILQ+BYKXl50LdVbLPrHgVQDImm2mc=	e139ONA=	2005-08-01 00:00:00
29857	0	Ms.	Janice	K.	Hows		Area Sheet Metal Supply	adventure-works\jae0	janice1@adventure-works.com	1 (11) 500 555-0119	vMyt8M0mW0ueXgZQ1RobrccRTzB3IVXOkX5Zy5h5a/A=	Qtn1h+4=	2006-08-01 00:00:00
29858	0	Mr.	George	M.	Huckaby		Synthetic Materials Manufacturing	adventure-works\pamela0	george1@adventure-works.com	851-555-0127	BEq/PlDx4jHq8M8eOxUHo3LyOu4Aetq3bsbr8QlvMuI=	GVMmXow=	2006-01-01 00:00:00
29859	0	Mr.	Joshua	J.	Huff		Rural Sales and Service	adventure-works\jillian0	joshua0@adventure-works.com	190-555-0186	zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=	HQlRLlk=	2006-03-01 00:00:00
29860	0	Ms.	Arlene		Huff		Tubeless Tire Company	adventure-works\jae0	arlene0@adventure-works.com	1 (11) 500 555-0146	V+NOGsSc50L8026bnGkDjKzDoI/ND88zeG1cDP5uO7Q=	SC/mXZQ=	2007-08-01 00:00:00
29861	0	Ms.	Phyllis	R.	Huntsman		Hardware Components	adventure-works\jillian0	phyllis1@adventure-works.com	153-555-0195	p/kLCLWcvgvL26dkJoqHo4GqZmYGVWCYCrBwbhTLKtY=	gJeczkk=	2005-08-01 00:00:00
29862	0	Mr.	Lawrence	E.	Hurkett		Retail Sporting Goods	adventure-works\shu0	lawrence0@adventure-works.com	129-555-0185	2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=	hGtKm+M=	2006-10-01 00:00:00
29863	0	Mr.	Ryan		Ihrig		Efficient Cycling	adventure-works\josé1	ryan4@adventure-works.com	809-555-0152	6UfB6OlcKQXLjWHj+yl3Ck3STFhp4YRHN/aojcUvsb0=	HGudpUM=	2007-08-01 00:00:00
29864	0	Ms.	Beth		Inghram		General Industries	adventure-works\josé1	beth0@adventure-works.com	718-555-0152	F+vY3tSf0ZDAiQakfFA7yxIP0M8ljrI5oYD1F1iZt4w=	H5fjp4Y=	2006-09-01 00:00:00
29865	0	Mr.	Lucio		Iallo		Highway Bike Shop	adventure-works\shu0	lucio0@adventure-works.com	199-555-0135	YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=	7hC00f0=	2005-08-01 00:00:00
29866	0	Mr.	Richard	L.	Irwin		Rental Bikes	adventure-works\jillian0	richard4@adventure-works.com	367-555-0124	h5MoUod8rV39hjm6vrOX+iiVre1Alla8UfBtwIodbOg=	B/Jr1SE=	2005-08-01 00:00:00
29867	0	Mr.	Erik		Ismert		Roving Sports	adventure-works\pamela0	erik0@adventure-works.com	116-555-0163	qH31PnQBwyUFQKdjw4bJmkw4mcqJUwRlENuk3bHLNx4=	xAk6xGo=	2006-07-01 00:00:00
29868	0	Ms.	Denean	J.	Ison		Express Bike Services	adventure-works\jae0	denean0@adventure-works.com	1 (11) 500 555-0127	RJeObGR0plv36VFq0yPWZGwFUAeTDIWG4sJppheOSaM=	mZ4Tbi0=	2007-08-01 00:00:00
29870	0	Mr.	Bronson	R.	Jacobs		Retail Discount Store	adventure-works\josé1	bronson0@adventure-works.com	697-555-0131	qD4cGE0DTDO7V/k6mu0nvfAt3rfbx4PQyYjp43hn+ik=	rLOroU0=	2008-06-01 00:00:00
29871	0	Mr.	Eric	A.	Jacobsen		Vale Riding Supplies	adventure-works\shu0	eric5@adventure-works.com	703-555-0120	KONBZCeYvjn9uAVeRFeN0CzMQcKJjrofhFrGTXAscDI=	3V8BWNc=	2007-07-01 00:00:00
29872	0	Ms.	Jodan	M.	Jacobson		A Great Bicycle Company	adventure-works\jillian0	jodan0@adventure-works.com	652-555-0189	PSKz4q56IqL3q9GPJjYwAKKz2sFtFqkN9n9dfiu1q+0=	F/sb/Xc=	2005-09-01 00:00:00
29873	0	Ms.	Mary		Alexander		Certified Bicycle Supply	adventure-works\pamela0	mary7@adventure-works.com	344-555-0133	y0iroPvPC4eEspx+3ldDYTXprGyXnnCpLGd3uXHr/+A=	F1wnUPk=	2006-09-01 00:00:00
29874	0	Mr.	David		Jaffe		Exceptional Cycle Services	adventure-works\jae0	david17@adventure-works.com	1 (11) 500 555-0140	FGdnPYTMqac/OnHuvpZH+gBqo30RCSqFL8kFsXLMOlI=	AnSCCJw=	2007-07-01 00:00:00
29876	0	Ms.	Vance	P.	Johns		Leisure Activities	adventure-works\josé1	vance0@adventure-works.com	103-555-0151	SjhcbJpcpaWw4QjUCmjWLcY825LVBVxAVlKUVRGVC/0=	Tb+oJnk=	2006-08-01 00:00:00
29877	0	Ms.	Joyce		Jarvis		Paints and Solvents Company	adventure-works\shu0	joyce0@adventure-works.com	458-555-0179	HdGP+FhhGf8dYBcwT4pIsPs6mdixGxg1UVN0kMtW2Jk=	XdEyqf4=	2007-09-01 00:00:00
29879	0	Mr.	Stephen	Yuan	Jiang		Bikes for Kids and Adults	adventure-works\josé1	stephen3@adventure-works.com	910-555-0116	SqD2biQr39fo9zJnjNrYH0b9Ww+jQyq4h+t6vSz0/4M=	8fDglPw=	2006-07-01 00:00:00
29881	0	Ms.	Danielle	B.	Johnson		Home Town Bike Store	adventure-works\garrett1	danielle1@adventure-works.com	356-555-0190	b0w+/GVSsenvVoXksIyrBh+BGRKEIsId9aOsMDCOZi8=	W1IKTDo=	2007-09-01 00:00:00
29883	0	Mr.	Barry		Johnson		Sample Bike Store	adventure-works\linda3	barry1@adventure-works.com	858-555-0140	lepgCpcuzDRNfqPaAgUacRzPVGGXHwiRm7wwJ4cNgBs=	lkPNcdI=	2005-09-01 00:00:00
29884	0	Mr.	Brian		Johnson		Extras Sporting Goods	adventure-works\jillian0	brian6@adventure-works.com	320-555-0134	TGnRB6vDbV0LZss8tA9iu637/34mcJWkD0Ux4xaza/k=	2t9hMlk=	2007-03-01 00:00:00
29885	0	Mr.	David		Johnson		Sure & Reliable Sporting Goods	adventure-works\david8	david18@adventure-works.com	476-555-0139	tw+fIchafvuaOuwyEXmlXbPr9Vt3EILylHlmwfm6Gig=	0fgKxF4=	2005-08-01 00:00:00
29889	0	Ms.	Jean		Jordan		Separate Parts Corporation	adventure-works\shu0	jean3@adventure-works.com	207-555-0129	Fz+NYcaaq3h6DqGHlfln+rg8Acm2x1ZGxvEayxBvctA=	RqNfsHY=	2005-07-01 00:00:00
29890	0	Ms.	Peggy	J.	Justice		Basic Bike Company	adventure-works\david8	peggy0@adventure-works.com	170-555-0189	C4CbjWP+J+L/5D9jekqIDsijBR8VvJlpu7IxqSE3ckI=	GR7idhc=	2005-07-01 00:00:00
29891	0	Ms.	Diane	F.	Krane		Fabrikam Inc., West	adventure-works\michael9	diane4@adventure-works.com	224-555-0126	IQvtwGrIwRDX9ZHmv+WXAmqiXokkD7MT/x8ZdSBArjo=	6xHx1mQ=	2006-09-01 00:00:00
29892	0	Ms.	Sandra	T.	Kitt		Non-Slip Pedal Company	adventure-works\josé1	sandra2@adventure-works.com	303-555-0117	d8QmW8XwLDvVvz9RYBNkv59Snnfp3tdnQQ/IZ0UEV9U=	FccEr0Q=	2005-08-01 00:00:00
29893	0	Mr.	Sandeep		Kaliyath		Weekend Bike Tours	adventure-works\shu0	sandeep1@adventure-works.com	495-555-0113	Rrgza3uGhmNF9StSEGpXIJ5moVVsmcjhGDjdCAPyMnc=	ekE0M9I=	2007-07-01 00:00:00
29895	0	Ms.	Lori		Kane		General Supplies	adventure-works\josé1	lori2@adventure-works.com	765-555-0141	AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=	s0Fgpmc=	2006-08-01 00:00:00
29897	0	Ms.	Kay	E.	Krane		Racing Toys	adventure-works\shu0	kay0@adventure-works.com	731-555-0187	GEdCYauvHekFxYpM0bYn4e0ipp8SY+vTyO9aqudo25Y=	hvfA+Y0=	2005-09-01 00:00:00
29898	0	Mr.	Sandeep		Katyal		Capable Sales and Service	adventure-works\pamela0	sandeep2@adventure-works.com	928-555-0117	EAI1ECvxzm9o9MbS8sPVK9QqTkerK/+KO5Wt6escxwY=	7xO2UQE=	2005-07-01 00:00:00
29900	0	Mr.	Victor	A.	Kelley		Road Way Sales and Rental	adventure-works\josé1	victor0@adventure-works.com	112-555-0195	Mm7GafEB1oHJXept9uxIAGnsc2jKRzr0UgDRANPqAsI=	j/3FTKs=	2006-12-01 00:00:00
29901	0	Mr.	John		Kelly		Sturdy Toys	adventure-works\shu0	john22@adventure-works.com	330-555-0116	tYV64ygQjda9WaWGc8CfVwqOiTHscX15aCHq9OPvjkw=	a2bt7rI=	2005-08-01 00:00:00
29902	0	Mr.	Robert		Kelly		Beneficial Exercises and Activities	adventure-works\jillian0	robert7@adventure-works.com	510-555-0123	JM8Jl1msELWEL8AlgkQ/cej3rlO0TFq13PfmQ/bHakM=	OLqP9tg=	2006-09-01 00:00:00
29903	0	Mr.	Kevin		Kennedy		Fad Outlet	adventure-works\pamela0	kevin4@adventure-works.com	275-555-0179	FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=	B+59kWs=	2006-09-01 00:00:00
29904	0	Ms.	Mary	R.	Kesslep		Commerce Bicycle Specialists	adventure-works\jae0	mary8@adventure-works.com	1 (11) 500 555-0146	7OO7XsLMZcOhwoxw8KRfz/SjxQ3qCIVQqjRMtpyV/EY=	J1cVbE8=	2006-08-01 00:00:00
29905	0	Ms.	Elizabeth		Keyser		Acceptable Sales & Service	adventure-works\josé1	elizabeth2@adventure-works.com	656-555-0173	gD2lOrxAy3p4xvTGUYnECk5ROZd03OslvHCY+XDxQwI=	/P0XMaQ=	2005-08-01 00:00:00
29906	0	Mr.	Imtiaz		Khan		District Mall	adventure-works\jillian0	imtiaz0@adventure-works.com	249-555-0179	NiUsCVv2EYAYfE2mK4VPPDgV7BXgOR4eQ4yVOvsOG1A=	Cdwoi3o=	2005-08-01 00:00:00
29907	0	Ms.	Karan		Khanna		Fitness Supplies	adventure-works\pamela0	karan1@adventure-works.com	390-555-0150	KQnTVrF88pDtzAwfV+7dDpsvf4FFaBRltsryZggImmI=	jZhDom8=	2007-08-01 00:00:00
29908	0	Mr.	Joe		Kim		Mail Market	adventure-works\jae0	joe1@adventure-works.com	1 (11) 500 555-0144	/1zuZO01NBBN+zaoVVHAp+srLdfFp0nBmPrSBGPulOc=	jMsXQbs=	2007-08-01 00:00:00
29910	0	Mr.	Shane	S.	Kim		Twelfth Bike Store	adventure-works\josé1	shane2@adventure-works.com	155-555-0149	XRbPUzkzKesTrEzvftw5uMTagaFkYgTZJJlBScNp0hc=	4YXPsTU=	2006-08-01 00:00:00
29911	0	Mr.	Tim		Kim		Consolidated Messenger	adventure-works\garrett1	tim0@adventure-works.com	244-555-0115	tgMDK3qjc6HiiWHXztTrPQw/eEJWy2T9OWRLlcrhhbM=	W9zzlRs=	2007-08-01 00:00:00
29913	0	Mr.	Anton		Kirilov		Field Trip Store	adventure-works\linda3	anton0@adventure-works.com	608-555-0162	MA3e45BYPTDfQV7Kwg+fh94UR4S5kCbr0wdRqncaG0o=	0sZGs8c=	2006-08-01 00:00:00
29914	0	Mr.	Christian		Kleinerman		Finish and Sealant Products	adventure-works\shu0	christian1@adventure-works.com	362-555-0177	v9tjo4izinAmIevwhur1w9F/Wj0yCIj1eXG0q2dFc1s=	7uZHIds=	2005-09-01 00:00:00
29915	0	Mr.	Andrew	P.	Kobylinski		Finer Parts Shop	adventure-works\david8	andrew5@adventure-works.com	129-555-0185	kV0cL2OLqsK4OFtnZiL106gAKEZOBwGuAVYOYakH0kM=	GAfxRv4=	2005-12-01 00:00:00
29918	0	Mr.	Kirk	T	King		Up-To-Date Sports	adventure-works\josé1	kirk2@adventure-works.com	979-555-0163	056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=	b96sfSU=	2007-08-01 00:00:00
29919	0	Mr.	Eugene		Kogan		Mountain Bike Center	adventure-works\shu0	eugene2@adventure-works.com	136-555-0134	Tp1Zre+rOA0pmlkyosHvuAxhbMWt7UcvCPrAYmXyI+w=	GdsdWsk=	2006-08-01 00:00:00
29920	0	Mr.	Scott		Konersmann		Specialty Sports Store	adventure-works\jillian0	scott6@adventure-works.com	556-555-0192	2WMJfIzZjrB1xeQtjtSTUQfxxeowOV9LmAjmUkH/qP4=	A+rOrG0=	2006-07-01 00:00:00
29921	0	Ms.	Joy	R.	Koski		Scooters and Bikes Store	adventure-works\pamela0	joy0@adventure-works.com	810-555-0198	tTeR7tEh6XEQtr0WQ2eXrHrqjsOt2mdihjWZ3c4q50s=	IrqLpXQ=	2005-09-01 00:00:00
29922	0	Ms.	Pamala	M.	Kotc		Closest Bicycle Store	adventure-works\jae0	pamala0@adventure-works.com	1 (11) 500 555-0173	3nXek8BFNaBhIi8CwSzQOVdo1ZthphI3kGbZTrt6jNM=	/rh9tFs=	2007-09-01 00:00:00
29924	0	Mr.	Mitch		Kennedy		Reasonable Bicycle Sales	adventure-works\shu0	mitch0@adventure-works.com	996-555-0192	Re4KikAJLZeLX+pM2Bw7HZNkd5Yyd/vrGB7WhjbYmCo=	lGI5cA0=	2006-08-01 00:00:00
29925	0	Ms.	Margaret	T.	Krupka		Outdoor Sports Supply	adventure-works\pamela0	margaret1@adventure-works.com	107-555-0132	dI+A6Ikk6Eh9ypKYxrAEHGdSxjzUhy8bEyDdFjggW9g=	09k9Tis=	2005-08-01 00:00:00
29926	0	Mr.	Deepak		Kumar		Outdoor Aerobic Systems Company	adventure-works\jae0	deepak0@adventure-works.com	1 (11) 500 555-0122	0d3F0pfNxXFKEufM738j3/fA0at2eUlZA8ibqRnMr7M=	6fOTb8g=	2007-08-01 00:00:00
29928	0	Mr.	Vamsi		Kuppa		Metal Clearing House	adventure-works\josé1	vamsi1@adventure-works.com	290-555-0196	6p4SZnWdWPrBclHkaWFeooblNWE+Y4VJiuTM9hyonDI=	HaDRSbY=	2007-08-01 00:00:00
29929	0	Mr.	Jeffrey		Kurtz		Many Bikes Store	adventure-works\shu0	jeffrey3@adventure-works.com	452-555-0179	zn3Nk0+i/zyvxFNh3OziN2Pxa3NfiIlVMJ9Ox86ytao=	5MZXwF4=	2006-09-01 00:00:00
29930	0	Mr.	Peter		Kurniawan		Largest Bike Store	adventure-works\jillian0	peter4@adventure-works.com	436-555-0160	el1s9e+hWeb+79bwrhU+hxHEyJN+j6tR8vWyKJDZmTs=	QgzjTPU=	2005-11-01 00:00:00
29931	0	Mr.	Eric		Lang		Kickstands and Accessories Company	adventure-works\pamela0	eric6@adventure-works.com	932-555-0163	katp5sn21ZqJq5Z26YRBk9XXP3iFjpsX7tNPYAAxZlI=	xw9RymE=	2007-09-01 00:00:00
29932	0	Ms.	Rebecca		Laszlo		Instruments and Parts Company	adventure-works\jae0	rebecca2@adventure-works.com	1 (11) 500 555-0155	ox4SPBzzVPKyCVoIcZvkdVLtnQlKoDXCciBGcqVAfrI=	n7ydrrc=	2007-09-01 00:00:00
29934	0	Mr.	David	O	Lawrence		Gear-Shift Bikes Limited	adventure-works\josé1	david19@adventure-works.com	653-555-0159	HyZexVTTLfKfhx/Sb+XHQb4vta2LC1FD3OYIkpmzMlQ=	/kc6RdY=	2006-12-01 00:00:00
29935	0	Ms.	Elsa		Leavitt		Frugal Bike Shop	adventure-works\shu0	elsa0@adventure-works.com	482-555-0174	BmJaM+147GrhU00kNTtaTolp0EJcarJK/SCfew4ZiYA=	YADhpPo=	2006-08-01 00:00:00
29936	0	Mr.	Michael	J.	Lee		Family Entertainment Center	adventure-works\pamela0	michael18@adventure-works.com	396-555-0139	A6RveLbS4qIaP/sOesBWwK7KlcShNP0N7DDN2VRWxYk=	vhvGQUE=	2007-08-01 00:00:00
29937	0	Ms.	Marjorie	M.	Lee		Go-cart and Bike Specialists	adventure-works\jillian0	marjorie0@adventure-works.com	306-555-0166	viR4W7eY7DDH81eAFhdKTb8Hft5EM8K5CcxdoPdoqgs=	ZcFvFFc=	2006-07-01 00:00:00
29938	0	Mr.	Frank		Campbell		Trailblazing Sports	adventure-works\shu0	frank4@adventure-works.com	491-555-0132	XKb/GbNNUPKesifxpBwavz3wz5Y3jbFPJgsBIVEFvO0=	/9h1e7s=	2005-09-01 00:00:00
29939	0	Mr.	Mark		Lee		Racing Partners	adventure-works\josé1	mark5@adventure-works.com	371-555-0112	Lk6x4lbbepoCdlNUxLYjn6D3zCWVxEKiK2DwxCURAis=	s7z2FRc=	2007-09-01 00:00:00
29941	0	Ms.	Jolie		Lenehan		Exhibition Showroom	adventure-works\jae0	jolie0@adventure-works.com	1 (11) 500 555-0126	qUddcyDDhMORzm2Tp3YcC3vD7dXKgTEDtTorjPbhbmk=	C2IP7to=	2007-07-01 00:00:00
29942	0	Mr.	Roger		Lengel		Authorized Bike Sales and Rental	adventure-works\pamela0	roger1@adventure-works.com	947-555-0143	LoVploOms9pM4zQpIHQdGFLraQGd2ZtmlhGCKz8RxZk=	1PXmt4Y=	2007-08-01 00:00:00
29943	0		A.	Francesca	Leonetti		Two-Seater Bikes	adventure-works\jillian0	a0@adventure-works.com	645-555-0193	M2iP88O+gIF88E9NpBhI0baOUusaGXrum+clJ/miHO8=	6UypM3o=	2007-09-01 00:00:00
29944	0	Ms.	Bonnie	B.	Lepro		More Bikes!	adventure-works\linda3	bonnie2@adventure-works.com	354-555-0130	QFcESEnv3fd3s0KxftaNIRbKv6ba7PNXWLVrlx/mrF4=	WVm7PpY=	2005-09-01 00:00:00
29946	0	Ms.	Linda		Leste		National Manufacturing	adventure-works\garrett1	linda7@adventure-works.com	493-555-0134	heRwLFQMae6Y0X7+Q7tLrq4gB5sXd8jC7uiIjXlEs6Y=	OHu+9rc=	2005-08-01 00:00:00
29948	0	Ms.	Elsie	L.	Lewin		Town Industries	adventure-works\jillian0	elsie0@adventure-works.com	803-555-0116	sbrtAXJY79C5nTfNaktfR5zn9+uSLMSL26NETFSeEas=	UUwXzgY=	2007-09-01 00:00:00
29949	0	Mr.	George	Z.	Li		Security Racks and Locks Wholesalers	adventure-works\shu0	george3@adventure-works.com	699-555-0183	y3YyySPHg7l+/+LZkIFmyZ7gE+BOIOdPEq+t+oE093g=	4m5UYgM=	2006-08-01 00:00:00
29950	0	Mr.	Yale		Li		Rapid Bikes	adventure-works\josé1	yale0@adventure-works.com	316-555-0138	B2RR480ridZSqURXY3APlxFk13GITW6LDFutGbpSUIs=	5MEUKYU=	2005-09-01 00:00:00
29952	0	Ms.	Yuhong		Li		Nearby Sporting Goods	adventure-works\jae0	yuhong1@adventure-works.com	1 (11) 500 555-0176	XrcuygOte7eGdTleJOKDmf/XBySqc/0xVbjpIPzMWQA=	R273GbA=	2006-08-01 00:00:00
29953	0	Mr.	Joseph	M.	Lique		Front Sporting Goods	adventure-works\pamela0	joseph2@adventure-works.com	119-555-0195	7dnLSdRuWFKBMjmORanIkwGVy3smf5yZI3YxSSyd5/U=	jH5dJh4=	2006-08-01 00:00:00
29954	0	Mr.	Paulo	H.	Lisboa		Elite Bikes	adventure-works\jillian0	paulo0@adventure-works.com	380-555-0116	MO2kc8uiSARHp+gxFShJchORmBfhfAz+NC31TDVciS8=	QXbFwBQ=	2006-09-01 00:00:00
29955	0	Mr.	David	J.	Liu		Catalog Store	adventure-works\michael9	david20@adventure-works.com	440-555-0132	61zeTkO+eI5g8GG0swny8Wp/6GzZMFnT71fnW4lTHNY=	c7Ttvv0=	2005-08-01 00:00:00
29956	0		Jinghao		Liu		Chic Department Stores	adventure-works\jillian0	jinghao1@adventure-works.com	928-555-0116	IaD5AeqK9mRiIrJi/etZGVO6EiybLf/oksA2CqrpoJ0=	p6pOqKc=	2006-09-01 00:00:00
29957	0	Mr.	Kevin		Liu		Eastside Department Store	adventure-works\linda3	kevin5@adventure-works.com	926-555-0164	ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=	TgZnUOg=	2006-09-01 00:00:00
29959	0	Mr.	Todd	R.	Logan		Cycle Merchants	adventure-works\garrett1	todd0@adventure-works.com	783-555-0110	FV6z03ywMJOumcU+TEoL/Z/s4YP2fe8B3MJUUTA0CHU=	mFRhaEg=	2006-09-01 00:00:00
29962	0	Ms.	Sharon	J.	Looney		Fitness Hotel	adventure-works\jillian0	sharon2@adventure-works.com	377-555-0132	Uo3kAuNh936QfPTIfPt6I6Z3+olLMRu5IC5awuzDaG8=	uHgb0IU=	2006-09-01 00:00:00
29964	0	Ms.	Anita	R.	Lucerne		Grand Industries	adventure-works\garrett1	anita0@adventure-works.com	164-555-0118	YYTwMHBzX9ZM2XoYAzTo7bVfsHm05BO3Sl1+sokcRjM=	Zb6O1a0=	2007-09-01 00:00:00
29967	0	Ms.	Judy	R.	Lundahl		Leading Sales & Repair	adventure-works\jillian0	judy1@adventure-works.com	260-555-0130	VzG/BDjkh2mMWAn2eZ/FQDI5/pGurtzdCfxTaCf6zAs=	N5Ajt+s=	2005-09-01 00:00:00
29969	0	Mr.	Robert	P.	Lyeba		Tandem Sales and Service	adventure-works\garrett1	robert8@adventure-works.com	631-555-0155	5obs6LI7GwHZ55lps26uIsPyz7E4xBxF6pdB5KYAnn0=	/Q1sZG0=	2005-09-01 00:00:00
29971	0	Mr.	Robert		Lyon		Reliable Retail Center	adventure-works\garrett1	robert9@adventure-works.com	666-555-0143	4wMARaGSdJ36NMWSghaEHOvqGA6TSKb3JZJ8QlNfnok=	0JS3VLg=	2006-09-01 00:00:00
29973	0	Ms.	Denise	R.	Maccietto		Friendly Bike Shop	adventure-works\michael9	denise1@adventure-works.com	537-555-0190	qE35+Yj4hYU97ToV8hswsOzcxEz23lHAGGrIx9xL2YY=	DfqJQ4g=	2005-10-01 00:00:00
29974	0	Mr.	Scott		MacDonald		Yellow Bicycle Company	adventure-works\jillian0	scott7@adventure-works.com	470-555-0171	E1wwrSH3sVJUF8UlhuAF+A5UTcdr1LObJBI67CvopDA=	LqtoWXs=	2005-07-01 00:00:00
29975	0	Mr.	Walter	J.	Mays	Sr.	Sports Products Store	adventure-works\linda3	walter1@adventure-works.com	245-555-0191	PubfC/rRrBqx4Duzd5die33tt0m74frlazigsOv3D7s=	IZ6tF0Y=	2006-09-01 00:00:00
29978	0	Mr.	Ajay		Manchepalli		Shipping Specialists	adventure-works\jae0	ajay0@adventure-works.com	1 (11) 500 555-0174	eVyn3oU+PF4k5dUPOBDIl+7JqQhO17DiG/iJE8dPkgc=	MYqiM6w=	2008-02-01 00:00:00
29980	0	Mr.	Tomas	M.	Manzanares	II	Authentic Sales and Service	adventure-works\jae0	tomas0@adventure-works.com	1 (11) 500 555-0178	jlXuo2MxBdUaBFU1a7LQeFlHkJUTu5koo+dBRsKSbrw=	blIz9rk=	2006-09-01 00:00:00
29981	0	Ms.	Kathy	R.	Marcovecchio		Official Parts Shop	adventure-works\pamela0	kathy0@adventure-works.com	942-555-0141	EQfen7Xb4ZYQG6fC/yOA9SRKRw4HtLTBSHq1n1yOiAs=	LH8E+mM=	2006-07-01 00:00:00
29982	0	Ms.	Melissa	R.	Marple		Discount Tours	adventure-works\shu0	melissa0@adventure-works.com	685-555-0117	UbL/DUTnTSqLeeA4RQCXS5ofw+ATOi1iWyGfuy/PO6g=	CAB+B+I=	2005-12-01 00:00:00
29983	0	Ms.	Cecelia	L.	Marshall		Tire Exchange	adventure-works\josé1	cecelia0@adventure-works.com	394-555-0168	Io27wVPQenseFjuryNClpoCLiH0HtpKdgQrqYO9W/OQ=	1sXsDEE=	2006-08-01 00:00:00
29985	0	Ms.	Linda		Martin		Oils and Fluids Warehouse	adventure-works\jae0	linda8@adventure-works.com	1 (11) 500 555-0137	lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=	JYjWVqI=	2006-08-01 00:00:00
29987	0	Mr.	Frank		Mart¡nez		Rally Master Company Inc	adventure-works\shu0	frank5@adventure-works.com	171-555-0147	om5PZqKM1Q45cWiYPIrXl/Aae/JkbppbhDiC35ExpI8=	6YiQ2V8=	2007-07-01 00:00:00
29988	0	Mr.	Steve		Masters		Professional Cyclists	adventure-works\josé1	steve2@adventure-works.com	154-555-0115	yFi3yGOATh6SBDVcA2+76Fx57aewXlckixsLIK6rBQ8=	WWk6sxA=	2005-08-01 00:00:00
29990	0	Ms.	Jennifer	J.	Maxham		Exclusive Bicycle Mart	adventure-works\jae0	jennifer1@adventure-works.com	1 (11) 500 555-0175	7Rt3EiYjLXevQHTKMCMAavZEDngeIlBpAJZwplBW0G0=	M6OjY4Y=	2006-08-01 00:00:00
29991	0	Mr.	Chris		Maxwell		City Manufacturing	adventure-works\pamela0	chris6@adventure-works.com	642-555-0187	ixajZho2s3ev/ogNQ9FUe1TyfA9yX1aEVWDOy/mdUAU=	k3iiros=	2006-11-01 00:00:00
29992	0	Ms.	Sandra	B.	Maynard		Bike Dealers Association	adventure-works\shu0	sandra4@adventure-works.com	993-555-0179	iPjYe483dSgp0POtxsJVNCcegR3PdCK33L1Elr6F14w=	CqQEYuw=	2005-07-01 00:00:00
29994	0	Ms.	Robin	M.	McGuigan		Health Spa, Limited	adventure-works\josé1	robin0@adventure-works.com	431-555-0153	fLh6z9dFddA6FLXlQVHhI5C9QbgD7gDHv63wFwwLzx8=	OtAJEtc=	2005-07-01 00:00:00
